OrderID,OrderDate,CustomerID,CustomerName,Country
10896,1998-02-19,MAISD,"Maison Dewey",Belgium
10978,1998-03-26,MAISD,"Maison Dewey",Belgium
11004,1998-04-07,MAISD,"Maison Dewey",Belgium
10332,1996-10-17,MEREP,"Mre Paillarde",Canada
10339,1996-10-28,MEREP,"Mre Paillarde",Canada
10376,1996-12-09,MEREP,"Mre Paillarde",Canada
10424,1997-01-23,MEREP,"Mre Paillarde",Canada
10439,1997-02-07,MEREP,"Mre Paillarde",Canada
10505,1997-04-14,MEREP,"Mre Paillarde",Canada
10565,1997-06-11,MEREP,"Mre Paillarde",Canada
10570,1997-06-17,MEREP,"Mre Paillarde",Canada
10590,1997-07-07,MEREP,"Mre Paillarde",Canada
10605,1997-07-21,MEREP,"Mre Paillarde",Canada
10618,1997-08-01,MEREP,"Mre Paillarde",Canada
10619,1997-08-04,MEREP,"Mre Paillarde",Canada
10724,1997-10-30,MEREP,"Mre Paillarde",Canada
10277,1996-08-09,MORGK,"Morgenstern Gesundkost",Germany
10575,1997-06-20,MORGK,"Morgenstern Gesundkost",Germany
10699,1997-10-09,MORGK,"Morgenstern Gesundkost",Germany
10779,1997-12-16,MORGK,"Morgenstern Gesundkost",Germany
10945,1998-03-12,MORGK,"Morgenstern Gesundkost",Germany
10517,1997-04-24,NORTS,North/South,UK
10752,1997-11-24,NORTS,North/South,UK
11057,1998-04-29,NORTS,North/South,UK
10409,1997-01-09,OCEAN,"Ocano Atlntico Ltda.",Argentina
10531,1997-05-08,OCEAN,"Ocano Atlntico Ltda.",Argentina
10898,1998-02-20,OCEAN,"Ocano Atlntico Ltda.",Argentina
10958,1998-03-18,OCEAN,"Ocano Atlntico Ltda.",Argentina
10986,1998-03-30,OCEAN,"Ocano Atlntico Ltda.",Argentina
10305,1996-09-13,OLDWO,"Old World Delicatessen",USA
10338,1996-10-25,OLDWO,"Old World Delicatessen",USA
10441,1997-02-10,OLDWO,"Old World Delicatessen",USA
10594,1997-07-09,OLDWO,"Old World Delicatessen",USA
10680,1997-09-24,OLDWO,"Old World Delicatessen",USA
10706,1997-10-16,OLDWO,"Old World Delicatessen",USA
10808,1998-01-01,OLDWO,"Old World Delicatessen",USA
10855,1998-01-27,OLDWO,"Old World Delicatessen",USA
10965,1998-03-20,OLDWO,"Old World Delicatessen",USA
11034,1998-04-20,OLDWO,"Old World Delicatessen",USA
10260,1996-07-19,OTTIK,"Ottilies Kseladen",Germany
10407,1997-01-07,OTTIK,"Ottilies Kseladen",Germany
10508,1997-04-16,OTTIK,"Ottilies Kseladen",Germany
10554,1997-05-30,OTTIK,"Ottilies Kseladen",Germany
10580,1997-06-26,OTTIK,"Ottilies Kseladen",Germany
10684,1997-09-26,OTTIK,"Ottilies Kseladen",Germany
10766,1997-12-05,OTTIK,"Ottilies Kseladen",Germany
10833,1998-01-15,OTTIK,"Ottilies Kseladen",Germany
10999,1998-04-03,OTTIK,"Ottilies Kseladen",Germany
11020,1998-04-14,OTTIK,"Ottilies Kseladen",Germany
10322,1996-10-04,PERIC,"Pericles Comidas clsicas",Mexico
10354,1996-11-14,PERIC,"Pericles Comidas clsicas",Mexico
10474,1997-03-13,PERIC,"Pericles Comidas clsicas",Mexico
10502,1997-04-10,PERIC,"Pericles Comidas clsicas",Mexico
10995,1998-04-02,PERIC,"Pericles Comidas clsicas",Mexico
11073,1998-05-05,PERIC,"Pericles Comidas clsicas",Mexico
10353,1996-11-13,PICCO,"Piccolo und mehr",Austria
10392,1996-12-24,PICCO,"Piccolo und mehr",Austria
10427,1997-01-27,PICCO,"Piccolo und mehr",Austria
10489,1997-03-28,PICCO,"Piccolo und mehr",Austria
10530,1997-05-08,PICCO,"Piccolo und mehr",Austria
10597,1997-07-11,PICCO,"Piccolo und mehr",Austria
10686,1997-09-30,PICCO,"Piccolo und mehr",Austria
10747,1997-11-19,PICCO,"Piccolo und mehr",Austria
10844,1998-01-21,PICCO,"Piccolo und mehr",Austria
11053,1998-04-27,PICCO,"Piccolo und mehr",Austria
10336,1996-10-23,PRINI,"Princesa Isabel Vinhos",Portugal
10397,1996-12-27,PRINI,"Princesa Isabel Vinhos",Portugal
10433,1997-02-03,PRINI,"Princesa Isabel Vinhos",Portugal
10477,1997-03-17,PRINI,"Princesa Isabel Vinhos",Portugal
11007,1998-04-08,PRINI,"Princesa Isabel Vinhos",Portugal
10261,1996-07-19,QUEDE,"Que Delcia",Brazil
10291,1996-08-27,QUEDE,"Que Delcia",Brazil
10379,1996-12-11,QUEDE,"Que Delcia",Brazil
10421,1997-01-21,QUEDE,"Que Delcia",Brazil
10587,1997-07-02,QUEDE,"Que Delcia",Brazil
10647,1997-08-27,QUEDE,"Que Delcia",Brazil
10720,1997-10-28,QUEDE,"Que Delcia",Brazil
10794,1997-12-24,QUEDE,"Que Delcia",Brazil
10989,1998-03-31,QUEDE,"Que Delcia",Brazil
10372,1996-12-04,QUEEN,"Queen Cozinha",Brazil
10406,1997-01-07,QUEEN,"Queen Cozinha",Brazil
10487,1997-03-26,QUEEN,"Queen Cozinha",Brazil
10637,1997-08-19,QUEEN,"Queen Cozinha",Brazil
10659,1997-09-05,QUEEN,"Queen Cozinha",Brazil
10704,1997-10-14,QUEEN,"Queen Cozinha",Brazil
10728,1997-11-04,QUEEN,"Queen Cozinha",Brazil
10786,1997-12-19,QUEEN,"Queen Cozinha",Brazil
10868,1998-02-04,QUEEN,"Queen Cozinha",Brazil
10913,1998-02-26,QUEEN,"Queen Cozinha",Brazil
10914,1998-02-27,QUEEN,"Queen Cozinha",Brazil
10961,1998-03-19,QUEEN,"Queen Cozinha",Brazil
11068,1998-05-04,QUEEN,"Queen Cozinha",Brazil
10273,1996-08-05,QUICK,QUICK-Stop,Germany
10285,1996-08-20,QUICK,QUICK-Stop,Germany
10286,1996-08-21,QUICK,QUICK-Stop,Germany
10313,1996-09-24,QUICK,QUICK-Stop,Germany
10345,1996-11-04,QUICK,QUICK-Stop,Germany
10361,1996-11-22,QUICK,QUICK-Stop,Germany
10418,1997-01-17,QUICK,QUICK-Stop,Germany
10451,1997-02-19,QUICK,QUICK-Stop,Germany
10515,1997-04-23,QUICK,QUICK-Stop,Germany
10527,1997-05-05,QUICK,QUICK-Stop,Germany
10540,1997-05-19,QUICK,QUICK-Stop,Germany
10549,1997-05-27,QUICK,QUICK-Stop,Germany
10588,1997-07-03,QUICK,QUICK-Stop,Germany
10658,1997-09-05,QUICK,QUICK-Stop,Germany
10691,1997-10-03,QUICK,QUICK-Stop,Germany
10694,1997-10-06,QUICK,QUICK-Stop,Germany
10721,1997-10-29,QUICK,QUICK-Stop,Germany
10745,1997-11-18,QUICK,QUICK-Stop,Germany
10765,1997-12-04,QUICK,QUICK-Stop,Germany
10788,1997-12-22,QUICK,QUICK-Stop,Germany
10845,1998-01-21,QUICK,QUICK-Stop,Germany
10865,1998-02-02,QUICK,QUICK-Stop,Germany
10878,1998-02-10,QUICK,QUICK-Stop,Germany
10938,1998-03-10,QUICK,QUICK-Stop,Germany
10962,1998-03-19,QUICK,QUICK-Stop,Germany
10991,1998-04-01,QUICK,QUICK-Stop,Germany
10996,1998-04-02,QUICK,QUICK-Stop,Germany
11021,1998-04-14,QUICK,QUICK-Stop,Germany
10448,1997-02-17,RANCH,"Rancho grande",Argentina
10716,1997-10-24,RANCH,"Rancho grande",Argentina
10828,1998-01-13,RANCH,"Rancho grande",Argentina
10916,1998-02-27,RANCH,"Rancho grande",Argentina
11019,1998-04-13,RANCH,"Rancho grande",Argentina
10262,1996-07-22,RATTC,"Rattlesnake Canyon Grocery",USA
10272,1996-08-02,RATTC,"Rattlesnake Canyon Grocery",USA
10294,1996-08-30,RATTC,"Rattlesnake Canyon Grocery",USA
10314,1996-09-25,RATTC,"Rattlesnake Canyon Grocery",USA
10316,1996-09-27,RATTC,"Rattlesnake Canyon Grocery",USA
10346,1996-11-05,RATTC,"Rattlesnake Canyon Grocery",USA
10401,1997-01-01,RATTC,"Rattlesnake Canyon Grocery",USA
10479,1997-03-19,RATTC,"Rattlesnake Canyon Grocery",USA
10564,1997-06-10,RATTC,"Rattlesnake Canyon Grocery",USA
10569,1997-06-16,RATTC,"Rattlesnake Canyon Grocery",USA
10598,1997-07-14,RATTC,"Rattlesnake Canyon Grocery",USA
10761,1997-12-02,RATTC,"Rattlesnake Canyon Grocery",USA
10820,1998-01-07,RATTC,"Rattlesnake Canyon Grocery",USA
10852,1998-01-26,RATTC,"Rattlesnake Canyon Grocery",USA
10889,1998-02-16,RATTC,"Rattlesnake Canyon Grocery",USA
10988,1998-03-31,RATTC,"Rattlesnake Canyon Grocery",USA
11000,1998-04-06,RATTC,"Rattlesnake Canyon Grocery",USA
11077,1998-05-06,RATTC,"Rattlesnake Canyon Grocery",USA
10288,1996-08-23,REGGC,"Reggiani Caseifici",Italy
10428,1997-01-28,REGGC,"Reggiani Caseifici",Italy
10443,1997-02-12,REGGC,"Reggiani Caseifici",Italy
10562,1997-06-09,REGGC,"Reggiani Caseifici",Italy
10586,1997-07-02,REGGC,"Reggiani Caseifici",Italy
10655,1997-09-03,REGGC,"Reggiani Caseifici",Italy
10727,1997-11-03,REGGC,"Reggiani Caseifici",Italy
10812,1998-01-02,REGGC,"Reggiani Caseifici",Italy
10908,1998-02-26,REGGC,"Reggiani Caseifici",Italy
10942,1998-03-11,REGGC,"Reggiani Caseifici",Italy
11010,1998-04-09,REGGC,"Reggiani Caseifici",Italy
11062,1998-04-30,REGGC,"Reggiani Caseifici",Italy
10287,1996-08-22,RICAR,"Ricardo Adocicados",Brazil
10299,1996-09-06,RICAR,"Ricardo Adocicados",Brazil
10447,1997-02-14,RICAR,"Ricardo Adocicados",Brazil
10481,1997-03-20,RICAR,"Ricardo Adocicados",Brazil
10563,1997-06-10,RICAR,"Ricardo Adocicados",Brazil
10622,1997-08-06,RICAR,"Ricardo Adocicados",Brazil
10648,1997-08-28,RICAR,"Ricardo Adocicados",Brazil
10813,1998-01-05,RICAR,"Ricardo Adocicados",Brazil
10851,1998-01-26,RICAR,"Ricardo Adocicados",Brazil
10877,1998-02-09,RICAR,"Ricardo Adocicados",Brazil
11059,1998-04-29,RICAR,"Ricardo Adocicados",Brazil
10255,1996-07-12,RICSU,"Richter Supermarkt",Switzerland
10419,1997-01-20,RICSU,"Richter Supermarkt",Switzerland
10537,1997-05-14,RICSU,"Richter Supermarkt",Switzerland
10666,1997-09-12,RICSU,"Richter Supermarkt",Switzerland
10751,1997-11-24,RICSU,"Richter Supermarkt",Switzerland
10758,1997-11-28,RICSU,"Richter Supermarkt",Switzerland
10931,1998-03-06,RICSU,"Richter Supermarkt",Switzerland
10951,1998-03-16,RICSU,"Richter Supermarkt",Switzerland
11033,1998-04-17,RICSU,"Richter Supermarkt",Switzerland
11075,1998-05-06,RICSU,"Richter Supermarkt",Switzerland
10281,1996-08-14,ROMEY,"Romero y tomillo",Spain
10282,1996-08-15,ROMEY,"Romero y tomillo",Spain
10306,1996-09-16,ROMEY,"Romero y tomillo",Spain
10917,1998-03-02,ROMEY,"Romero y tomillo",Spain
11013,1998-04-09,ROMEY,"Romero y tomillo",Spain
10387,1996-12-18,SANTG,"Sant Gourmet",Norway
10520,1997-04-29,SANTG,"Sant Gourmet",Norway
10639,1997-08-20,SANTG,"Sant Gourmet",Norway
10831,1998-01-14,SANTG,"Sant Gourmet",Norway
10909,1998-02-26,SANTG,"Sant Gourmet",Norway
11015,1998-04-10,SANTG,"Sant Gourmet",Norway
10324,1996-10-08,SAVEA,"Save-a-lot Markets",USA
10393,1996-12-25,SAVEA,"Save-a-lot Markets",USA
10398,1996-12-30,SAVEA,"Save-a-lot Markets",USA
10440,1997-02-10,SAVEA,"Save-a-lot Markets",USA
10452,1997-02-20,SAVEA,"Save-a-lot Markets",USA
10510,1997-04-18,SAVEA,"Save-a-lot Markets",USA
10555,1997-06-02,SAVEA,"Save-a-lot Markets",USA
10603,1997-07-18,SAVEA,"Save-a-lot Markets",USA
10607,1997-07-22,SAVEA,"Save-a-lot Markets",USA
10612,1997-07-28,SAVEA,"Save-a-lot Markets",USA
10627,1997-08-11,SAVEA,"Save-a-lot Markets",USA
10657,1997-09-04,SAVEA,"Save-a-lot Markets",USA
10678,1997-09-23,SAVEA,"Save-a-lot Markets",USA
10700,1997-10-10,SAVEA,"Save-a-lot Markets",USA
10711,1997-10-21,SAVEA,"Save-a-lot Markets",USA
10713,1997-10-22,SAVEA,"Save-a-lot Markets",USA
10714,1997-10-22,SAVEA,"Save-a-lot Markets",USA
10722,1997-10-29,SAVEA,"Save-a-lot Markets",USA
10748,1997-11-20,SAVEA,"Save-a-lot Markets",USA
10757,1997-11-27,SAVEA,"Save-a-lot Markets",USA
10815,1998-01-05,SAVEA,"Save-a-lot Markets",USA
10847,1998-01-22,SAVEA,"Save-a-lot Markets",USA
10882,1998-02-11,SAVEA,"Save-a-lot Markets",USA
10894,1998-02-18,SAVEA,"Save-a-lot Markets",USA
10941,1998-03-11,SAVEA,"Save-a-lot Markets",USA
10983,1998-03-27,SAVEA,"Save-a-lot Markets",USA
10984,1998-03-30,SAVEA,"Save-a-lot Markets",USA
11002,1998-04-06,SAVEA,"Save-a-lot Markets",USA
11030,1998-04-17,SAVEA,"Save-a-lot Markets",USA
11031,1998-04-17,SAVEA,"Save-a-lot Markets",USA
11064,1998-05-01,SAVEA,"Save-a-lot Markets",USA
10359,1996-11-21,SEVES,"Seven Seas Imports",UK
10377,1996-12-09,SEVES,"Seven Seas Imports",UK
10388,1996-12-19,SEVES,"Seven Seas Imports",UK
10472,1997-03-12,SEVES,"Seven Seas Imports",UK
10523,1997-05-01,SEVES,"Seven Seas Imports",UK
10547,1997-05-23,SEVES,"Seven Seas Imports",UK
10800,1997-12-26,SEVES,"Seven Seas Imports",UK
10804,1997-12-30,SEVES,"Seven Seas Imports",UK
10869,1998-02-04,SEVES,"Seven Seas Imports",UK
10341,1996-10-29,SIMOB,"Simons bistro",Denmark
10417,1997-01-16,SIMOB,"Simons bistro",Denmark
10556,1997-06-03,SIMOB,"Simons bistro",Denmark
10642,1997-08-22,SIMOB,"Simons bistro",Denmark
10669,1997-09-15,SIMOB,"Simons bistro",Denmark
10802,1997-12-29,SIMOB,"Simons bistro",Denmark
11074,1998-05-06,SIMOB,"Simons bistro",Denmark
10738,1997-11-12,SPECD,"Spcialits du monde",France
10907,1998-02-25,SPECD,"Spcialits du monde",France
10964,1998-03-20,SPECD,"Spcialits du monde",France
11043,1998-04-22,SPECD,"Spcialits du monde",France
10271,1996-08-01,SPLIR,"Split Rail Beer & Ale",USA
10329,1996-10-15,SPLIR,"Split Rail Beer & Ale",USA
10349,1996-11-08,SPLIR,"Split Rail Beer & Ale",USA
10369,1996-12-02,SPLIR,"Split Rail Beer & Ale",USA
10385,1996-12-17,SPLIR,"Split Rail Beer & Ale",USA
10432,1997-01-31,SPLIR,"Split Rail Beer & Ale",USA
10756,1997-11-27,SPLIR,"Split Rail Beer & Ale",USA
10821,1998-01-08,SPLIR,"Split Rail Beer & Ale",USA
10974,1998-03-25,SPLIR,"Split Rail Beer & Ale",USA
10252,1996-07-09,SUPRD,"Suprmes dlices",Belgium
10302,1996-09-10,SUPRD,"Suprmes dlices",Belgium
10458,1997-02-26,SUPRD,"Suprmes dlices",Belgium
10463,1997-03-04,SUPRD,"Suprmes dlices",Belgium
10475,1997-03-14,SUPRD,"Suprmes dlices",Belgium
10767,1997-12-05,SUPRD,"Suprmes dlices",Belgium
10841,1998-01-20,SUPRD,"Suprmes dlices",Belgium
10846,1998-01-22,SUPRD,"Suprmes dlices",Belgium
10885,1998-02-12,SUPRD,"Suprmes dlices",Belgium
10930,1998-03-06,SUPRD,"Suprmes dlices",Belgium
11035,1998-04-20,SUPRD,"Suprmes dlices",Belgium
11038,1998-04-21,SUPRD,"Suprmes dlices",Belgium
10310,1996-09-20,THEBI,"The Big Cheese",USA
10708,1997-10-17,THEBI,"The Big Cheese",USA
10805,1997-12-30,THEBI,"The Big Cheese",USA
10992,1998-04-01,THEBI,"The Big Cheese",USA
10624,1997-08-07,THECR,"The Cracker Box",USA
10775,1997-12-12,THECR,"The Cracker Box",USA
11003,1998-04-06,THECR,"The Cracker Box",USA
10249,1996-07-05,TOMSP,"Toms Spezialitten",Germany
10438,1997-02-06,TOMSP,"Toms Spezialitten",Germany
10446,1997-02-14,TOMSP,"Toms Spezialitten",Germany
10548,1997-05-26,TOMSP,"Toms Spezialitten",Germany
10608,1997-07-23,TOMSP,"Toms Spezialitten",Germany
10967,1998-03-23,TOMSP,"Toms Spezialitten",Germany
10276,1996-08-08,TORTU,"Tortuga Restaurante",Mexico
10293,1996-08-29,TORTU,"Tortuga Restaurante",Mexico
10304,1996-09-12,TORTU,"Tortuga Restaurante",Mexico
10319,1996-10-02,TORTU,"Tortuga Restaurante",Mexico
10518,1997-04-25,TORTU,"Tortuga Restaurante",Mexico
10576,1997-06-23,TORTU,"Tortuga Restaurante",Mexico
10676,1997-09-22,TORTU,"Tortuga Restaurante",Mexico
10842,1998-01-20,TORTU,"Tortuga Restaurante",Mexico
10915,1998-02-27,TORTU,"Tortuga Restaurante",Mexico
11069,1998-05-04,TORTU,"Tortuga Restaurante",Mexico
10292,1996-08-28,TRADH,"Tradio Hipermercados",Brazil
10496,1997-04-04,TRADH,"Tradio Hipermercados",Brazil
10606,1997-07-22,TRADH,"Tradio Hipermercados",Brazil
10830,1998-01-13,TRADH,"Tradio Hipermercados",Brazil
10834,1998-01-15,TRADH,"Tradio Hipermercados",Brazil
10839,1998-01-19,TRADH,"Tradio Hipermercados",Brazil
10574,1997-06-19,TRAIH,"Trail's Head Gourmet Provisioners",USA
10577,1997-06-23,TRAIH,"Trail's Head Gourmet Provisioners",USA
10822,1998-01-08,TRAIH,"Trail's Head Gourmet Provisioners",USA
10367,1996-11-28,VAFFE,Vaffeljernet,Denmark
10399,1996-12-31,VAFFE,Vaffeljernet,Denmark
10465,1997-03-05,VAFFE,Vaffeljernet,Denmark
10591,1997-07-07,VAFFE,Vaffeljernet,Denmark
10602,1997-07-17,VAFFE,Vaffeljernet,Denmark
10688,1997-10-01,VAFFE,Vaffeljernet,Denmark
10744,1997-11-17,VAFFE,Vaffeljernet,Denmark
10769,1997-12-08,VAFFE,Vaffeljernet,Denmark
10921,1998-03-03,VAFFE,Vaffeljernet,Denmark
10946,1998-03-12,VAFFE,Vaffeljernet,Denmark
10994,1998-04-02,VAFFE,Vaffeljernet,Denmark
10251,1996-07-08,VICTE,"Victuailles en stock",France
10334,1996-10-21,VICTE,"Victuailles en stock",France
10450,1997-02-19,VICTE,"Victuailles en stock",France
10459,1997-02-27,VICTE,"Victuailles en stock",France
10478,1997-03-18,VICTE,"Victuailles en stock",France
10546,1997-05-23,VICTE,"Victuailles en stock",France
10806,1997-12-31,VICTE,"Victuailles en stock",France
10814,1998-01-05,VICTE,"Victuailles en stock",France
10843,1998-01-21,VICTE,"Victuailles en stock",France
10850,1998-01-23,VICTE,"Victuailles en stock",France
10248,1996-07-04,VINET,"Vins et alcools Chevalier",France
10274,1996-08-06,VINET,"Vins et alcools Chevalier",France
10295,1996-09-02,VINET,"Vins et alcools Chevalier",France
10737,1997-11-11,VINET,"Vins et alcools Chevalier",France
10739,1997-11-12,VINET,"Vins et alcools Chevalier",France
10301,1996-09-09,WANDK,"Die Wandernde Kuh",Germany
10312,1996-09-23,WANDK,"Die Wandernde Kuh",Germany
10348,1996-11-07,WANDK,"Die Wandernde Kuh",Germany
10356,1996-11-18,WANDK,"Die Wandernde Kuh",Germany
10513,1997-04-22,WANDK,"Die Wandernde Kuh",Germany
10632,1997-08-14,WANDK,"Die Wandernde Kuh",Germany
10640,1997-08-21,WANDK,"Die Wandernde Kuh",Germany
10651,1997-09-01,WANDK,"Die Wandernde Kuh",Germany
10668,1997-09-15,WANDK,"Die Wandernde Kuh",Germany
11046,1998-04-23,WANDK,"Die Wandernde Kuh",Germany
10266,1996-07-26,WARTH,"Wartian Herkku",Finland
10270,1996-08-01,WARTH,"Wartian Herkku",Finland
10320,1996-10-03,WARTH,"Wartian Herkku",Finland
10333,1996-10-18,WARTH,"Wartian Herkku",Finland
10412,1997-01-13,WARTH,"Wartian Herkku",Finland
10416,1997-01-16,WARTH,"Wartian Herkku",Finland
10437,1997-02-05,WARTH,"Wartian Herkku",Finland
10455,1997-02-24,WARTH,"Wartian Herkku",Finland
10526,1997-05-05,WARTH,"Wartian Herkku",Finland
10553,1997-05-30,WARTH,"Wartian Herkku",Finland
10583,1997-06-30,WARTH,"Wartian Herkku",Finland
10636,1997-08-19,WARTH,"Wartian Herkku",Finland
10750,1997-11-21,WARTH,"Wartian Herkku",Finland
10781,1997-12-17,WARTH,"Wartian Herkku",Finland
11025,1998-04-15,WARTH,"Wartian Herkku",Finland
10256,1996-07-15,WELLI,"Wellington Importadora",Brazil
10420,1997-01-21,WELLI,"Wellington Importadora",Brazil
10585,1997-07-01,WELLI,"Wellington Importadora",Brazil
10644,1997-08-25,WELLI,"Wellington Importadora",Brazil
10803,1997-12-30,WELLI,"Wellington Importadora",Brazil
10809,1998-01-01,WELLI,"Wellington Importadora",Brazil
10900,1998-02-20,WELLI,"Wellington Importadora",Brazil
10905,1998-02-24,WELLI,"Wellington Importadora",Brazil
10935,1998-03-09,WELLI,"Wellington Importadora",Brazil
10269,1996-07-31,WHITC,"White Clover Markets",USA
10344,1996-11-01,WHITC,"White Clover Markets",USA
10469,1997-03-10,WHITC,"White Clover Markets",USA
10483,1997-03-24,WHITC,"White Clover Markets",USA
10504,1997-04-11,WHITC,"White Clover Markets",USA
10596,1997-07-11,WHITC,"White Clover Markets",USA
10693,1997-10-06,WHITC,"White Clover Markets",USA
10696,1997-10-08,WHITC,"White Clover Markets",USA
10723,1997-10-30,WHITC,"White Clover Markets",USA
10740,1997-11-13,WHITC,"White Clover Markets",USA
10861,1998-01-30,WHITC,"White Clover Markets",USA
10904,1998-02-24,WHITC,"White Clover Markets",USA
11032,1998-04-17,WHITC,"White Clover Markets",USA
11066,1998-05-01,WHITC,"White Clover Markets",USA
10615,1997-07-30,WILMK,"Wilman Kala",Finland
10673,1997-09-18,WILMK,"Wilman Kala",Finland
10695,1997-10-07,WILMK,"Wilman Kala",Finland
10873,1998-02-06,WILMK,"Wilman Kala",Finland
10879,1998-02-10,WILMK,"Wilman Kala",Finland
10910,1998-02-26,WILMK,"Wilman Kala",Finland
11005,1998-04-07,WILMK,"Wilman Kala",Finland
10374,1996-12-05,WOLZA,"Wolski  Zajazd",Poland
10611,1997-07-25,WOLZA,"Wolski  Zajazd",Poland
10792,1997-12-23,WOLZA,"Wolski  Zajazd",Poland
10870,1998-02-04,WOLZA,"Wolski  Zajazd",Poland
10906,1998-02-25,WOLZA,"Wolski  Zajazd",Poland
10998,1998-04-03,WOLZA,"Wolski  Zajazd",Poland
11044,1998-04-23,WOLZA,"Wolski  Zajazd",Poland
